COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Richmond,VICTORIA,679942,5059470,08/21/1990,Banded Killifish,100 ft gill net,Natural Occurrence
Richmond,VICTORIA,643361,5044780,08/24/1988,White Perch,300 ft gill net,Natural Occurrence
Richmond,VICTORIA,643361,5044780,08/24/1988,Golden Shiner,300 ft gill net,Natural Occurrence
Richmond,VICTORIA,643361,5044780,08/24/1988,Banded Killifish,minnow pail,Natural Occurrence
Richmond,WHITES,643970,5052970,08/23/1988,Brook Trout,unknown,Natural Occurrence
Richmond,WHITES,643970,5052970,08/23/1988,American Eel,unknown,Natural Occurrence
Richmond,WHITES,643970,5052970,08/23/1988,Lake Chub,unknown,Natural Occurrence
Richmond,WHITES,643970,5052970,08/23/1988,Banded Killifish,unknown,Natural Occurrence
Shelburne,ALVIN,306619,4843940,06/25/1980,Brook Trout,visual observation,Natural Occurrence
Shelburne,ALVIN,306619,4843940,06/25/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,ALVIN,306619,4843940,06/25/1980,Banded Killifish,seine net,Natural Occurrence
Shelburne,BACK,305715,4874350,08/07/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,BACK,305715,4874350,08/07/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,BACK,305715,4874350,08/07/1980,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,BACK,305715,4874350,08/07/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,BEAVERDAM,308263,4863870,08/20/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,BEAVERDAM,308263,4863870,08/20/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,BEAVERDAM,308263,4863870,08/20/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,BEAVERDAM,308263,4863870,06/26/1980,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,BEAVERDAM,308263,4863870,06/26/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/06/1988,Brook Trout,seine net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/06/1988,Brown Trout,100 ft gill net,Legal Introduction
Shelburne,CANADA HILL,328430,4853080,07/06/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/06/1988,American Eel,minnow pail,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/06/1988,Banded Killifish,unknown,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/06/1988,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/28/1980,Brook Trout,seine net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/28/1980,Brown Trout,100 ft gill net,Legal Introduction
Shelburne,CANADA HILL,328430,4853080,07/28/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/28/1980,American Eel,minnow pail,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/28/1980,White Sucker,unknown,Natural Occurrence
Shelburne,CANADA HILL,328430,4853080,07/28/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/11/1988,Brook Trout,visual observation,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/11/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/11/1988,American Eel,minnow pail,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/29/1980,Brook Trout,visual observation,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/29/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/29/1980,American Eel,minnow pail,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/29/1980,Golden Shiner,unknown,Natural Occurrence
Shelburne,CANADA HILL BOG,328430,4853080,07/29/1980,Banded Killifish,unknown,Natural Occurrence
Shelburne,CHURCHOVER,308139,4842000,08/19/1980,Yellow Perch,unknown,Natural Occurrence
Shelburne,CLAMSHELL,301606,4879510,01/01/2002,Smallmouth Bass,unknown,Illegal Introduction
Shelburne,CLAMSHELL,301606,4879510,08/08/1967,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,CLAMSHELL,301606,4879510,08/08/1967,White Perch,100 ft gill net,Natural Occurrence
Shelburne,CLAMSHELL,301606,4879510,08/08/1967,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,CLAMSHELL,301606,4879510,08/08/1967,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,CLAMSHELL,301606,4879510,08/08/1967,American Eel,100 ft gill net,Natural Occurrence
Shelburne,COURTNEY,309027,4854920,07/03/1980,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,COURTNEY,309027,4854920,07/03/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,COURTNEY,309027,4854920,07/03/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,COURTNEY,309027,4854920,07/03/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,DECEPTION,309246,4863620,01/01/1999,Smallmouth Bass,angling,Illegal Introduction
Shelburne,DECEPTION,309246,4863620,07/21/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,DECEPTION,309246,4863620,07/21/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,DECEPTION,309246,4863620,07/21/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,DEXTER,309959,4834940,06/24/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,DEXTER,309959,4834940,06/24/1980,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,GEORGE,315224,4852430,08/08/2012,Chain Pickerel,angler report,Illegal Introduction
Shelburne,GEORGE,315224,4852430,03/09/2011,Chain Pickerel,angler report,Illegal Introduction
Shelburne,GEORGE,315224,4852430,08/05/2002,Smallmouth Bass,angling,Legal Introduction
Shelburne,GEORGE,315224,4852430,06/12/2001,Brook Trout,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,06/12/2001,Yellow Perch,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,06/12/2001,Chain Pickerel,unknown,Illegal Introduction
Shelburne,GEORGE,315224,4852430,06/12/2001,American Eel,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,06/12/2001,White Sucker,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,06/12/2001,Alewife (Gaspereau),unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,01/01/2000,Smallmouth Bass,angling,Illegal Introduction
Shelburne,GEORGE,315224,4852430,01/01/2000,Chain Pickerel,angling,Illegal Introduction
Shelburne,GEORGE,315224,4852430,07/29/1980,Yellow Perch,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,07/29/1980,Brown Bullhead,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,07/29/1980,Golden Shiner,unknown,Natural Occurrence
Shelburne,GEORGE,315224,4852430,07/29/1980,Alewife (Gaspereau),unknown,Natural Occurrence
Shelburne,GREENWOOD,304402,4830060,06/21/1999,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,GREENWOOD,304402,4830060,06/21/1999,American Eel,minnow pail,Natural Occurrence
Shelburne,GREENWOOD,304402,4830060,06/21/1999,Banded Killifish,minnow pail,Natural Occurrence
Shelburne,GREENWOOD,304402,4830060,06/21/1999,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Shelburne,HALFMOON,309336,4897210,07/11/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,HANDSLED,310827,4896790,06/29/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,HANDSLED,310827,4896790,10/15/1961,Brook Trout,unknown,Natural Occurrence
Shelburne,HANDSLED,310827,4896790,10/15/1961,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,HANDSLED,310827,4896790,10/15/1961,American Eel,unknown,Natural Occurrence
Shelburne,HANDSLED,310827,4896790,10/15/1961,Banded Killifish,unknown,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,Golden Shiner,minnow pail,Natural Occurrence
Shelburne,HARLOW,317500,4888290,07/21/1966,Banded Killifish,minnow pail,Natural Occurrence
Shelburne,HARPERS,302234,4853260,07/14/1980,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,HARPERS,302234,4853260,07/14/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,HARPERS,302234,4853260,07/14/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,HARPERS,302234,4853260,07/14/1980,American Eel,unknown,Natural Occurrence
Shelburne,HARPERS,302234,4853260,07/14/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,JONES,305517,4870070,07/17/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,JONES,305517,4870070,07/17/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,JUNCTION,309005,4899870,07/11/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,LITTLE TOBEATIC,320793,4902360,07/03/1974,White Perch,100 ft gill net,Natural Occurrence
Shelburne,LITTLE TOBEATIC,320793,4902360,07/03/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,LITTLE TOBEATIC,320793,4902360,07/03/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,LITTLE TOBEATIC,320793,4902360,07/03/1974,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,LONG,308626,4891720,07/10/1974,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,LONG,308626,4891720,07/10/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,LONG,308626,4891720,07/10/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,White Perch,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,American Eel,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Banded Killifish,seine net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,06/19/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,White Perch,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,American Eel,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Banded Killifish,seine net,Natural Occurrence
Shelburne,LONGVIEW,315213,4884320,07/17/1966,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Shelburne,MCKAY (EAST),306759,4865660,08/05/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,MCKAY (EAST),306759,4865660,08/05/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,MCKAY (WEST),306759,4865660,08/05/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,MCKAY (WEST),306759,4865660,08/05/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,MCKAY (WEST),306759,4865660,08/05/1980,American Eel,100 ft gill net,Natural Occurrence
Shelburne,MCKAY (WEST),306759,4865660,08/05/1980,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,MINK,306119,4891180,06/22/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Brook Trout,300 ft gill net,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,White Sucker,300 ft gill net,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Golden Shiner,minnow pail,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Nine Spine Stickleback,minnow pail,Natural Occurrence
Shelburne,MULLINS,317493,4887750,07/21/1966,Banded Killifish,minnow pail,Natural Occurrence
Shelburne,ODGEN,321801,4849490,07/30/1980,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,ODGEN,321801,4849490,07/30/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,ODGEN,321801,4849490,07/30/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,ODGEN,321801,4849490,07/30/1980,American Eel,unknown,Natural Occurrence
Shelburne,PHILIP,305865,4871470,07/16/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,PHILIP,305865,4871470,07/16/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,PHILIP,305865,4871470,07/16/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,PHILIP,305865,4871470,07/16/1980,Banded Killifish,minnow pail,Natural Occurrence
Shelburne,ROSEWAY,308472,4893710,06/22/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,SILVERY,308225,4889410,08/27/1975,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,SILVERY,308225,4889410,08/27/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,SILVERY,308225,4889410,08/27/1975,American Eel,100 ft gill net,Natural Occurrence
Shelburne,SILVERY,308225,4889410,08/27/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,SILVERY,308225,4889410,08/27/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Shelburne,SKUDIAK,306166,4889510,06/21/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,SKUDIAK,306166,4889510,06/21/1974,Banded Killifish,seine net,Natural Occurrence
Shelburne,SPECTACLE,310144,4890220,06/25/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,SPECTACLE,310144,4890220,06/25/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,SPECTACLE,310144,4890220,06/25/1974,White Sucker,100 ft gill net,Natural Occurrence
Shelburne,TIDNEY MEADOWS,336568,4857220,08/10/1988,Brook Trout,visual observation,Natural Occurrence
Shelburne,TIDNEY MEADOWS,336568,4857220,08/10/1988,Yellow Perch,minnow pail,Natural Occurrence
Shelburne,TIDNEY MEADOWS,336568,4857220,08/10/1988,American Eel,minnow pail,Natural Occurrence
Shelburne,UNNAMED,313450,4893030,07/03/1974,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,UNNAMED,313450,4893030,07/03/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,UNNAMED,313450,4893030,07/03/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,UNNAMED,313503,4894880,06/10/1974,Yellow Perch,unknown,Natural Occurrence
Shelburne,UNNAMED,313503,4894880,06/10/1974,Brown Bullhead,unknown,Natural Occurrence
Shelburne,WAINWRIGHT,308569,4891140,06/10/1974,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,WAINWRIGHT,308569,4891140,06/10/1974,White Perch,100 ft gill net,Natural Occurrence
Shelburne,WAINWRIGHT,308569,4891140,06/10/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,WAINWRIGHT,308569,4891140,06/10/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,WAINWRIGHT,308569,4891140,06/10/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,WALLS,333519,4848900,01/01/1986,Chain Pickerel,angling,Illegal Introduction
Shelburne,WALLS,333519,4848900,07/24/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,WALLS,333519,4848900,07/24/1980,American Eel,unknown,Natural Occurrence
Shelburne,WALLS,333519,4848900,07/24/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,WELSHTOWN,306520,4857270,08/12/1980,Brook Trout,100 ft gill net,Natural Occurrence
Shelburne,WELSHTOWN,306520,4857270,08/12/1980,Yellow Perch,100 ft gill net,Natural Occurrence
Shelburne,WELSHTOWN,306520,4857270,08/12/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Shelburne,WELSHTOWN,306520,4857270,08/12/1980,American Eel,unknown,Natural Occurrence
Shelburne,WELSHTOWN,306520,4857270,08/12/1980,Golden Shiner,100 ft gill net,Natural Occurrence
Shelburne,WEST HORESHOE,301057,4878740,01/01/1997,Smallmouth Bass,angling,Illegal Introduction
Shelburne,WEST HORESHOE,301057,4878740,08/08/1967,White Perch,unknown,Natural Occurrence
Shelburne,WEST HORESHOE,301057,4878740,08/08/1967,Yellow Perch,unknown,Natural Occurrence
Shelburne,WEST HORESHOE,301057,4878740,08/08/1967,Brown Bullhead,unknown,Natural Occurrence
Shelburne,WEST HORESHOE,301057,4878740,08/08/1967,Banded Killifish,unknown,Natural Occurrence
Victoria,BELL,674575,5128860,08/14/1978,Brook Trout,100 ft gill net,Natural Occurrence
Victoria,BELL,674575,5128860,08/14/1978,Mummichog,100 ft gill net,Natural Occurrence
Victoria,BIG,682109,5142990,08/20/1996,Brook Trout,unknown,Natural Occurrence
Victoria,BONNIE,678282,5139000,07/01/2003,Brook Trout,unknown,Natural Occurrence
Victoria,BONNIE,678282,5139000,07/01/2003,Banded Killifish,unknown,Natural Occurrence
Victoria,DALEM,698182,5125050,07/26/1972,Brook Trout,100 ft gill net,Natural Occurrence
Victoria,DALEM,698182,5125050,07/26/1972,White Sucker,100 ft gill net,Natural Occurrence
Victoria,FRENCH RIVER,689298,5154460,08/22/1996,Brook Trout,100 ft gill net,Natural Occurrence
Victoria,INGONISH,682539,5163470,08/29/1996,Brook Trout,angling,Natural Occurrence
Victoria,LARKIN,579569,5027890,06/25/2003,Brook Trout,unknown,Natural Occurrence
Victoria,LARKIN,579569,5027890,06/25/2003,American Eel,unknown,Natural Occurrence
Victoria,MACDONALDS PONDS,675637,5131830,06/26/2003,Brook Trout,unknown,Natural Occurrence
Victoria,MACDONALDS PONDS,675637,5131830,06/26/2003,American Eel,unknown,Natural Occurrence
Victoria,MACKILLOPS,679253,5108840,08/08/1978,White Perch,100 ft gill net,Natural Occurrence
Victoria,MACKILLOPS,679253,5108840,08/08/1978,Rainbow Trout,100 ft gill net,Legal Introduction
Victoria,MACKILLOPS,679253,5108840,08/08/1978,Mummichog,100 ft gill net,Natural Occurrence
Victoria,MACKILLOPS,679253,5108840,08/08/1978,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Victoria,MOOSE,682225,5157590,07/02/2003,Brook Trout,unknown,Natural Occurrence
Victoria,MOOSE,682225,5157590,07/02/2003,American Eel,unknown,Natural Occurrence
Victoria,MORRISONS,685253,5193520,06/25/1991,Brook Trout,unknown,Natural Occurrence
Victoria,MORRISONS,685253,5193520,06/25/1991,American Eel,unknown,Natural Occurrence
Victoria,MORRISONS,685253,5193520,06/25/1991,Banded Killifish,seine net,Natural Occurrence
Victoria,PATTERSON,696527,5123510,04/28/1981,Brook Trout,100 ft gill net,Natural Occurrence
Victoria,PATTERSON,696527,5123510,04/28/1981,Golden Shiner,100 ft gill net,Natural Occurrence
Victoria,ROUND,558734,5022690,06/24/2003,Brook Trout,unknown,Natural Occurrence
